pair_id,pair_type,bootstrap_replicate,left_budget_flops,right_budget_flops,left_context_tokens,right_context_tokens,left_run_id,right_run_id,configuration_changed,left_N_B,right_N_B,delta_log_N,left_D_B,right_D_B,delta_log_D,left_predicted_loss,right_predicted_loss,delta_predicted_loss,left_training_cost_share,right_training_cost_share,delta_training_cost_share,total_variation_cost_share,left_budget_utilization,right_budget_utilization
T05,adjacent_budget,440,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877708233563874,2.1598393558417612,-0.9279314675146262,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,440,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598393558417612,2.093374156698073,-0.0664651991436882,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,440,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.17685477073014,2.194658163332506,-0.982196607397634,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,440,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194658163332506,2.093374156698073,-0.10128400663443315,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,440,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392098230968032,2.2715852658471034,-1.1205129651209287,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,440,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715852658471034,2.093374156698073,-0.17821110914903038,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,440,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.030400621751395,3.030400621751395,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,440,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.030400621751395,3.0877708233563874,0.0573702016049924,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,440,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877708233563874,3.17685477073014,0.0890839473737528,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,440,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.17685477073014,3.392098230968032,0.21524346023789187,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,440,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456060404866184,2.1507532330216454,0.005147192535027045,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,440,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507532330216454,2.1598393558417612,0.009086122820115783,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,440,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598393558417612,2.194658163332506,0.03481880749074495,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,440,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.194658163332506,2.2715852658471034,0.07692710251459722,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,440,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093374156698073,2.093374156698073,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,440,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093374156698073,2.093374156698073,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,440,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093374156698073,2.093374156698073,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,440,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093374156698073,2.093374156698073,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,441,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0304027699534655,2.1456120910677297,-0.8847906788857358,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,441,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456120910677297,2.093381661601973,-0.05223042946575651,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,441,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0304027699534655,2.1507593976645913,-0.8796433722888741,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,441,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507593976645913,2.093381661601973,-0.0573777360626182,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,441,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.087774492946501,2.159845722895013,-0.927928770051488,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,441,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.159845722895013,2.093381661601973,-0.06646406129303983,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,441,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.176860842429302,2.1946604625223003,-0.9822003799070016,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,441,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.1946604625223003,2.093381661601973,-0.10127880092032715,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,441,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392102908358241,2.2715892921486547,-1.1205136162095863,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,441,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715892921486547,2.093381661601973,-0.17820763054668154,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,441,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0304027699534655,3.0304027699534655,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,441,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0304027699534655,3.087774492946501,0.0573717229930355,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,441,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.087774492946501,3.176860842429302,0.08908634948280092,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,441,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.176860842429302,3.392102908358241,0.21524206592893913,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,441,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456120910677297,2.1507593976645913,0.005147306596861689,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,441,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507593976645913,2.159845722895013,0.009086325230421632,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,441,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.159845722895013,2.1946604625223003,0.03481473962728732,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,441,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946604625223003,2.2715892921486547,0.07692882962635439,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,441,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093381661601973,2.093381661601973,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,441,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093381661601973,2.093381661601973,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,441,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093381661601973,2.093381661601973,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,441,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093381661601973,2.093381661601973,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,442,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0304282987135087,2.145608736229416,-0.8848195624840929,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,442,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.145608736229416,2.0933808288896185,-0.05222790733979732,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,442,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0304282987135087,2.150756428918589,-0.8796718697949197,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,442,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.150756428918589,2.0933808288896185,-0.057375600028970464,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,442,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877968201046375,2.159843403834481,-0.9279534162701566,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,442,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.159843403834481,2.0933808288896185,-0.06646257494486241,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,442,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768770064385636,2.194650688699772,-0.9822263177387915,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,442,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194650688699772,2.0933808288896185,-0.10126985981015357,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,442,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.3921627652865274,2.2715846161472477,-1.1205781491392797,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,442,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715846161472477,2.0933808288896185,-0.1782037872576292,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,442,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0304282987135087,3.0304282987135087,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,442,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0304282987135087,3.0877968201046375,0.0573685213911288,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,442,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877968201046375,3.1768770064385636,0.08908018633392611,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,442,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768770064385636,3.3921627652865274,0.21528575884796375,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
